series-id,location-id,location-name,longitude,latitude,phenomenon,reference-value-lower,reference-value-upper,reference-value-color
11003,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Atmospheric  Pressure,980.0,990.0,#00FF00
11003,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Atmospheric  Pressure,970.0,980.0,#009900
11003,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Atmospheric  Pressure,960.0,970.0,#0099FF
11003,1743,42R823 - Beveren,4.239930592809773,51.21325060421094,Atmospheric  Pressure,-999.0,960.0,#0000FF
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,1040.0,999.0,#660000
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,1030.0,1040.0,#990000
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,1020.0,1030.0,#FF0000
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,1010.0,1020.0,#FF6600
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,1000.0,1010.0,#FFBB00
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,990.0,1000.0,#FFFF00
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,980.0,990.0,#00FF00
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,970.0,980.0,#009900
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,960.0,970.0,#0099FF
11004,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Atmospheric  Pressure,-999.0,960.0,#0000FF
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,1040.0,999.0,#660000
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,1030.0,1040.0,#990000
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,1020.0,1030.0,#FF0000
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,1010.0,1020.0,#FF6600
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,1000.0,1010.0,#FFBB00
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,990.0,1000.0,#FFFF00
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,980.0,990.0,#00FF00
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,970.0,980.0,#009900
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,960.0,970.0,#0099FF
11005,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Atmospheric  Pressure,-999.0,960.0,#0000FF
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,1040.0,999.0,#660000
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,1030.0,1040.0,#990000
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,1020.0,1030.0,#FF0000
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,1010.0,1020.0,#FF6600
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,1000.0,1010.0,#FFBB00
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,990.0,1000.0,#FFFF00
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,980.0,990.0,#00FF00
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,970.0,980.0,#009900
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,960.0,970.0,#0099FF
11007,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Atmospheric  Pressure,-999.0,960.0,#0000FF
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,1040.0,999.0,#660000
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,1030.0,1040.0,#990000
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,1020.0,1030.0,#FF0000
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,1010.0,1020.0,#FF6600
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,1000.0,1010.0,#FFBB00
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,990.0,1000.0,#FFFF00
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,980.0,990.0,#00FF00
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,970.0,980.0,#009900
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,960.0,970.0,#0099FF
11009,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Atmospheric  Pressure,-999.0,960.0,#0000FF
10894,1127,42M802 - Antwerpen,4.42439900693533,51.2609897074671,Benzene,,,#888888
10895,1157,40R822 - Antwerpen,4.341279992464663,51.26428978424869,Benzene,,,#888888
10896,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Benzene,,,#888888
10897,1030,40AL01 - Linkeroever,4.385223684454717,51.23619419990248,Benzene,,,#888888
6283,1059,40LD02 - Laakdal,5.021545977609839,51.120384137099514,Benzene,,,#888888
6487,1107,40ZL01 - Zelzate,3.8084003239516524,51.20314142607233,Benzene,,,#888888
6519,1112,41B006 - Bruxelles (Parlement UE),4.374388283352735,50.838631187634185,Benzene,,,#888888
6780,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Benzene,,,#888888
7050,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Benzene,,,#888888
7080,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Benzene,,,#888888
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,20.0,10000.0,#660000
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,15.0,20.0,#990000
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,10.0,15.0,#FF0000
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,7.0,10.0,#FF6600
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,5.0,7.0,#FFBB00
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,4.0,5.0,#FFFF00
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,3.0,4.0,#00FF00
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,2.0,3.0,#009900
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,1.0,2.0,#0099FF
100024,1744,42R842 - Mechelen (Hendrik Speecqvest),4.483255334197498,51.02037444431827,Black Carbon,-10.0,1.0,#0000FF
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,20.0,10000.0,#660000
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,15.0,20.0,#990000
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,10.0,15.0,#FF0000
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,7.0,10.0,#FF6600
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,5.0,7.0,#FFBB00
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,4.0,5.0,#FFFF00
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,3.0,4.0,#00FF00
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,2.0,3.0,#009900
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,1.0,2.0,#0099FF
100027,1740,43R202 - Liège,5.571781423606139,50.63797831100502,Black Carbon,-10.0,1.0,#0000FF
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,20.0,10000.0,#660000
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,15.0,20.0,#990000
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,10.0,15.0,#FF0000
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,7.0,10.0,#FF6600
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,5.0,7.0,#FFBB00
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,4.0,5.0,#FFFF00
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,3.0,4.0,#00FF00
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,2.0,3.0,#009900
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,1.0,2.0,#0099FF
10602,1207,44R701 - Gent,3.729298171690584,51.058331716264874,Black Carbon,-10.0,1.0,#0000FF
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,20.0,10000.0,#660000
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,15.0,20.0,#990000
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,10.0,15.0,#FF0000
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,7.0,10.0,#FF6600
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,5.0,7.0,#FFBB00
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,4.0,5.0,#FFFF00
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,3.0,4.0,#00FF00
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,2.0,3.0,#009900
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,1.0,2.0,#0099FF
10603,1147,42R801 - Borgerhout,4.4318210469688415,51.209662530910016,Black Carbon,-10.0,1.0,#0000FF
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,20.0,10000.0,#660000
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,15.0,20.0,#990000
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,10.0,15.0,#FF0000
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,7.0,10.0,#FF6600
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,5.0,7.0,#FFBB00
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,4.0,5.0,#FFFF00
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,3.0,4.0,#00FF00
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,2.0,3.0,#009900
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,1.0,2.0,#0099FF
10604,1148,42R802 - Borgerhout,4.431792230792439,51.209518731583486,Black Carbon,-10.0,1.0,#0000FF
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,20.0,10000.0,#660000
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,15.0,20.0,#990000
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,10.0,15.0,#FF0000
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,7.0,10.0,#FF6600
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,5.0,7.0,#FFBB00
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,4.0,5.0,#FFFF00
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,3.0,4.0,#00FF00
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,2.0,3.0,#009900
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,1.0,2.0,#0099FF
10605,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Black Carbon,-10.0,1.0,#0000FF
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,20.0,10000.0,#660000
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,15.0,20.0,#990000
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,10.0,15.0,#FF0000
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,7.0,10.0,#FF6600
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,5.0,7.0,#FFBB00
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,4.0,5.0,#FFFF00
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,3.0,4.0,#00FF00
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,2.0,3.0,#009900
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,1.0,2.0,#0099FF
10606,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Black Carbon,-10.0,1.0,#0000FF
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,20.0,10000.0,#660000
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,15.0,20.0,#990000
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,10.0,15.0,#FF0000
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,7.0,10.0,#FF6600
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,5.0,7.0,#FFBB00
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,4.0,5.0,#FFFF00
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,3.0,4.0,#00FF00
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,2.0,3.0,#009900
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,1.0,2.0,#0099FF
10607,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Black Carbon,-10.0,1.0,#0000FF
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,20.0,10000.0,#660000
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,15.0,20.0,#990000
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,10.0,15.0,#FF0000
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,7.0,10.0,#FF6600
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,5.0,7.0,#FFBB00
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,4.0,5.0,#FFFF00
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,3.0,4.0,#00FF00
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,2.0,3.0,#009900
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,1.0,2.0,#0099FF
10609,1132,42N016 - Dessel,5.163978846331757,51.233652206162375,Black Carbon,-10.0,1.0,#0000FF
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,20.0,10000.0,#660000
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,15.0,20.0,#990000
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,10.0,15.0,#FF0000
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,7.0,10.0,#FF6600
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,5.0,7.0,#FFBB00
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,4.0,5.0,#FFFF00
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,3.0,4.0,#00FF00
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,2.0,3.0,#009900
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,1.0,2.0,#0099FF
10690,1719,40SA04 - Hoevenen,4.4038681397496084,51.313928894144894,Black Carbon,-10.0,1.0,#0000FF
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,20.0,10000.0,#660000
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,15.0,20.0,#990000
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,10.0,15.0,#FF0000
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,7.0,10.0,#FF6600
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,5.0,7.0,#FFBB00
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,4.0,5.0,#FFFF00
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,3.0,4.0,#00FF00
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,2.0,3.0,#009900
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,1.0,2.0,#0099FF
10693,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Black Carbon,-10.0,1.0,#0000FF
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,20.0,10000.0,#660000
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,15.0,20.0,#990000
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,10.0,15.0,#FF0000
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,7.0,10.0,#FF6600
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,5.0,7.0,#FFBB00
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,4.0,5.0,#FFFF00
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,3.0,4.0,#00FF00
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,2.0,3.0,#009900
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,1.0,2.0,#0099FF
10706,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Black Carbon,-10.0,1.0,#0000FF
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,20.0,10000.0,#660000
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,15.0,20.0,#990000
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,10.0,15.0,#FF0000
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,7.0,10.0,#FF6600
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,5.0,7.0,#FFBB00
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,4.0,5.0,#FFFF00
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,3.0,4.0,#00FF00
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,2.0,3.0,#009900
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,1.0,2.0,#0099FF
10742,1720,42R803 - Antwerpen (Park Spoor Noord),4.428454177535564,51.22862981306374,Black Carbon,-10.0,1.0,#0000FF
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,20.0,10000.0,#660000
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,15.0,20.0,#990000
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,10.0,15.0,#FF0000
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,7.0,10.0,#FF6600
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,5.0,7.0,#FFBB00
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,4.0,5.0,#FFFF00
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,3.0,4.0,#00FF00
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,2.0,3.0,#009900
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,1.0,2.0,#0099FF
10747,1721,42R817 - Antwerpen (Groenenborgerlaan),4.417948637777734,51.17713088779377,Black Carbon,-10.0,1.0,#0000FF
10764,1723,42R804 - Antwerpen (Ring),4.441947090848593,51.20630394865475,Black Carbon,20.0,10000.0,#660000
